Booking_ID,no_of_adults,no_of_children,total_people,no_of_weekend_nights,no_of_week_nights,total_nights,lead_time,avg_price_per_room,booking_status
INN27940,2,0,2,2,8,10,302,74.5999984741211,Not_Canceled
INN27941,2,0,2,0,1,1,3,97.0,Not_Canceled
INN27942,2,0,2,0,4,4,92,72.25,Canceled
INN27943,1,0,1,0,2,2,257,80.0,Not_Canceled
INN27944,2,0,2,2,2,4,81,75.0,Not_Canceled
INN27945,1,0,1,0,1,1,2,65.0,Not_Canceled
INN27946,2,0,2,1,0,1,84,96.30000305175781,Not_Canceled
INN27947,2,0,2,0,1,1,30,85.0,Not_Canceled
INN27948,2,0,2,1,2,3,105,110.0,Canceled
INN27949,2,0,2,2,3,5,47,79.0,Not_Canceled
INN27950,2,0,2,0,2,2,256,115.0,Canceled
INN27951,3,0,3,1,5,6,174,159.3000030517578,Canceled
INN27952,1,0,1,2,1,3,52,140.39999389648438,Not_Canceled
INN27953,2,0,2,0,2,2,56,82.0,Not_Canceled
INN27954,2,0,2,0,1,1,1,81.0,Not_Canceled
INN27955,2,0,2,1,2,3,418,107.0,Canceled
INN27956,2,1,3,1,2,3,4,211.3300018310547,Not_Canceled
INN27957,1,0,1,0,3,3,166,110.0,Canceled
INN27958,1,0,1,1,1,2,11,181.0,Not_Canceled
INN27959,1,0,1,0,1,1,61,80.75,Not_Canceled
INN27960,2,0,2,0,2,2,69,105.30000305175781,Canceled
INN27961,1,0,1,0,4,4,296,96.0,Not_Canceled
INN27962,2,0,2,1,0,1,208,83.8499984741211,Canceled
INN27963,2,0,2,2,0,2,61,91.0,Not_Canceled
INN27964,2,0,2,2,2,4,99,65.0,Canceled
INN27965,1,0,1,0,1,1,9,106.26000213623047,Not_Canceled
INN27966,2,0,2,1,1,2,18,109.0,Canceled
INN27967,1,0,1,0,2,2,257,80.0,Not_Canceled
INN27968,2,0,2,0,3,3,158,94.5,Canceled
INN27969,1,0,1,0,2,2,103,115.0,Canceled
INN27970,2,0,2,1,3,4,79,74.80000305175781,Not_Canceled
INN27971,2,0,2,0,1,1,108,103.5,Canceled
INN27972,2,0,2,2,0,2,31,103.05000305175781,Not_Canceled
INN27973,2,0,2,0,3,3,7,106.33000183105469,Not_Canceled
INN27974,2,0,2,0,1,1,0,143.0,Not_Canceled
INN27975,2,0,2,2,3,5,212,78.0,Canceled
INN27976,2,0,2,1,0,1,258,110.0,Canceled
INN27977,2,0,2,0,3,3,88,132.3000030517578,Canceled
INN27978,2,0,2,0,3,3,73,85.66999816894531,Not_Canceled
INN27979,2,0,2,1,2,3,280,110.0,Canceled
INN27980,1,0,1,0,1,1,8,62.369998931884766,Not_Canceled
INN27981,2,0,2,0,3,3,44,113.69999694824219,Not_Canceled
INN27982,2,0,2,0,3,3,433,70.0,Canceled
INN27983,1,0,1,2,5,7,51,110.0,Canceled
INN27984,1,0,1,0,1,1,1,95.0,Not_Canceled
INN27985,2,0,2,1,3,4,50,99.44999694824219,Canceled
INN27986,2,0,2,0,1,1,2,78.0,Not_Canceled
INN27987,2,0,2,0,4,4,296,117.0,Canceled
INN27988,2,0,2,0,1,1,40,83.16000366210938,Not_Canceled
INN27989,2,0,2,2,2,4,185,70.02999877929688,Not_Canceled
INN27990,2,0,2,1,2,3,64,116.0999984741211,Not_Canceled
INN27991,1,0,1,0,2,2,192,95.0,Not_Canceled
INN27992,2,0,2,2,3,5,215,106.25,Canceled
INN27993,2,0,2,2,1,3,269,78.87999725341797,Not_Canceled
INN27994,2,1,3,0,4,4,92,103.69999694824219,Not_Canceled
INN27995,1,0,1,1,2,3,40,169.1999969482422,Not_Canceled
INN27996,2,0,2,0,2,2,292,115.0,Canceled
INN27997,1,0,1,0,1,1,5,0.0,Not_Canceled
INN27998,2,1,3,1,2,3,62,111.87999725341797,Not_Canceled
INN27999,2,0,2,1,1,2,180,100.0,Not_Canceled
INN28000,2,0,2,0,3,3,5,117.66999816894531,Not_Canceled
INN28001,2,0,2,0,5,5,43,77.69000244140625,Not_Canceled
INN28002,2,0,2,0,3,3,279,110.0,Canceled
INN28003,2,0,2,2,3,5,28,116.55999755859375,Not_Canceled
INN28004,2,1,3,2,1,3,36,152.10000610351562,Not_Canceled
INN28005,3,0,3,1,4,5,145,148.10000610351562,Not_Canceled
INN28006,2,0,2,2,0,2,54,118.80000305175781,Not_Canceled
INN28007,2,0,2,0,3,3,7,183.0,Not_Canceled
INN28008,2,0,2,1,2,3,305,89.0,Canceled
INN28009,2,0,2,2,4,6,3,122.33000183105469,Not_Canceled
INN28010,2,0,2,0,3,3,37,105.0,Not_Canceled
INN28011,2,0,2,0,3,3,37,105.0,Not_Canceled
INN28012,2,0,2,0,2,2,33,125.0999984741211,Not_Canceled
INN28013,2,0,2,1,2,3,256,76.66999816894531,Not_Canceled
INN28014,3,0,3,2,3,5,64,109.6500015258789,Not_Canceled
INN28015,1,0,1,0,1,1,15,65.0,Not_Canceled
INN28016,2,0,2,2,1,3,138,94.5,Canceled
INN28017,2,0,2,0,4,4,17,92.52999877929688,Canceled
INN28018,2,0,2,0,2,2,76,96.30000305175781,Not_Canceled
INN28019,3,0,3,2,0,2,56,194.5,Canceled
INN28020,1,0,1,1,0,1,16,65.0,Not_Canceled
INN28021,1,0,1,1,3,4,118,110.0,Not_Canceled
INN28022,2,0,2,2,1,3,221,65.0,Not_Canceled
INN28023,2,0,2,0,2,2,14,136.0,Canceled
INN28024,2,0,2,0,4,4,162,96.12999725341797,Canceled
INN28025,2,0,2,2,1,3,19,119.33000183105469,Not_Canceled
INN28026,3,0,3,0,3,3,157,92.6500015258789,Not_Canceled
INN28027,3,0,3,0,2,2,101,142.1999969482422,Canceled
INN28028,2,0,2,1,3,4,3,130.0,Canceled
INN28029,2,0,2,0,3,3,162,70.0,Canceled
INN28030,2,0,2,2,4,6,139,68.0,Canceled
INN28031,2,0,2,0,4,4,11,78.94000244140625,Not_Canceled
INN28032,2,2,4,0,2,2,80,207.89999389648438,Not_Canceled
INN28033,2,0,2,1,4,5,5,90.0,Canceled
INN28034,2,0,2,0,3,3,36,147.60000610351562,Not_Canceled
INN28035,2,0,2,2,1,3,38,103.87000274658203,Not_Canceled
INN28036,1,0,1,0,1,1,99,81.0,Not_Canceled
INN28037,2,0,2,0,3,3,139,116.0999984741211,Not_Canceled
INN28038,2,0,2,0,2,2,61,120.5999984741211,Canceled
INN28039,2,0,2,1,0,1,0,164.0,Not_Canceled
INN28040,1,1,2,2,4,6,145,69.55999755859375,Not_Canceled
INN28041,1,0,1,0,1,1,1,99.0,Not_Canceled
INN28042,2,0,2,2,2,4,70,74.80000305175781,Not_Canceled
INN28043,1,0,1,1,4,5,87,53.66999816894531,Not_Canceled
INN28044,3,0,3,2,1,3,72,159.3000030517578,Not_Canceled
INN28045,2,0,2,2,1,3,38,125.62000274658203,Canceled
INN28046,1,0,1,0,1,1,3,65.0,Not_Canceled
INN28047,2,0,2,0,3,3,5,91.0,Not_Canceled
INN28048,2,1,3,2,3,5,96,75.0,Not_Canceled
INN28049,2,0,2,2,3,5,71,107.0999984741211,Canceled
INN28050,1,0,1,0,1,1,1,65.0,Not_Canceled
INN28051,2,0,2,2,3,5,192,102.0,Canceled
INN28052,1,0,1,0,2,2,192,95.0,Not_Canceled
INN28053,2,0,2,0,4,4,20,80.8499984741211,Not_Canceled
INN28054,2,0,2,0,4,4,234,80.75,Canceled
INN28055,2,0,2,0,1,1,56,120.0,Not_Canceled
INN28056,2,0,2,0,1,1,1,149.0,Not_Canceled
INN28057,1,0,1,0,2,2,9,55.0,Canceled
INN28058,1,0,1,0,3,3,4,147.0,Not_Canceled
INN28059,1,0,1,0,2,2,151,71.0,Not_Canceled
INN28060,2,0,2,0,3,3,29,98.0,Canceled
INN28061,2,0,2,0,2,2,39,101.5,Not_Canceled
INN28062,3,0,3,2,0,2,49,168.3000030517578,Not_Canceled
INN28063,2,0,2,0,2,2,88,0.0,Not_Canceled
INN28064,3,0,3,1,2,3,10,157.0,Not_Canceled
INN28065,2,0,2,0,2,2,0,109.0,Not_Canceled
INN28066,2,0,2,0,1,1,22,75.0,Not_Canceled
INN28067,2,0,2,0,3,3,37,105.0,Not_Canceled
INN28068,3,0,3,1,2,3,232,110.69999694824219,Not_Canceled
INN28069,1,0,1,2,1,3,11,62.90999984741211,Not_Canceled
INN28070,2,0,2,2,1,3,61,60.0,Not_Canceled
INN28071,1,0,1,0,2,2,10,119.0,Not_Canceled
INN28072,1,0,1,0,2,2,1,100.0,Not_Canceled
INN28073,2,0,2,2,5,7,195,112.19999694824219,Canceled
INN28074,3,0,3,1,4,5,71,115.5999984741211,Canceled
INN28075,2,2,4,1,1,2,6,196.0,Not_Canceled
INN28076,2,0,2,0,1,1,180,70.0,Canceled
INN28077,2,0,2,2,5,7,7,111.70999908447266,Not_Canceled
INN28078,2,0,2,0,4,4,270,80.0,Not_Canceled
INN28079,2,0,2,1,4,5,93,127.1500015258789,Not_Canceled
INN28080,2,0,2,2,3,5,120,92.87000274658203,Not_Canceled
INN28081,2,0,2,1,1,2,102,63.75,Not_Canceled
INN28082,2,0,2,0,4,4,98,73.94999694824219,Not_Canceled
INN28083,1,0,1,0,1,1,0,0.0,Not_Canceled
INN28084,1,0,1,0,2,2,83,83.58999633789062,Not_Canceled
INN28085,2,0,2,0,4,4,110,86.9000015258789,Not_Canceled
INN28086,2,0,2,0,2,2,377,115.0,Canceled
INN28087,2,1,3,0,1,1,28,119.0,Canceled
INN28088,2,0,2,0,4,4,270,62.79999923706055,Canceled
INN28089,2,0,2,0,2,2,53,88.0,Canceled
INN28090,2,0,2,1,3,4,167,99.44999694824219,Canceled
INN28091,2,0,2,0,3,3,35,118.0,Not_Canceled
INN28092,2,0,2,2,3,5,58,97.47000122070312,Not_Canceled
INN28093,3,0,3,0,4,4,35,168.3000030517578,Not_Canceled
INN28094,2,0,2,0,3,3,36,112.0,Not_Canceled
INN28095,2,0,2,1,3,4,30,111.5999984741211,Not_Canceled
INN28096,2,0,2,0,2,2,39,101.5,Not_Canceled
INN28097,2,0,2,1,0,1,2,89.0,Not_Canceled
INN28098,2,0,2,1,2,3,39,85.0,Not_Canceled
INN28099,2,0,2,2,3,5,46,77.3499984741211,Not_Canceled
INN28100,1,0,1,0,2,2,292,90.0,Not_Canceled
INN28101,1,0,1,1,1,2,118,119.0,Not_Canceled
INN28102,2,0,2,1,2,3,338,80.0,Canceled
INN28103,2,0,2,0,2,2,50,48.599998474121094,Not_Canceled
INN28104,3,0,3,1,2,3,49,112.80000305175781,Not_Canceled
INN28105,2,0,2,0,3,3,276,116.33000183105469,Canceled
INN28106,2,0,2,2,2,4,25,96.0,Not_Canceled
INN28107,2,0,2,0,2,2,320,115.0,Canceled
INN28108,2,0,2,0,4,4,232,100.75,Canceled
INN28109,2,0,2,0,1,1,7,0.0,Not_Canceled
INN28110,2,0,2,0,3,3,178,94.62000274658203,Canceled
INN28111,2,0,2,2,1,3,172,90.94999694824219,Not_Canceled
INN28112,2,0,2,0,2,2,48,89.30000305175781,Not_Canceled
INN28113,2,1,3,0,3,3,75,91.37999725341797,Not_Canceled
INN28114,2,0,2,0,1,1,41,88.0,Not_Canceled
INN28115,1,0,1,0,2,2,8,54.400001525878906,Not_Canceled
INN28116,2,0,2,0,1,1,443,65.0,Canceled
INN28117,3,0,3,0,4,4,122,139.9499969482422,Canceled
INN28118,2,0,2,0,3,3,105,75.0,Not_Canceled
INN28119,3,0,3,0,1,1,11,196.0,Not_Canceled
INN28120,2,0,2,0,1,1,52,79.19999694824219,Canceled
INN28121,2,0,2,1,2,3,338,80.0,Canceled
INN28122,2,0,2,0,1,1,55,104.0,Not_Canceled
INN28123,1,1,2,2,4,6,145,69.55999755859375,Not_Canceled
INN28124,2,0,2,1,2,3,273,90.30000305175781,Not_Canceled
INN28125,2,0,2,1,4,5,75,87.55000305175781,Not_Canceled
INN28126,2,0,2,2,3,5,119,132.3000030517578,Not_Canceled
INN28127,2,0,2,0,1,1,37,108.11000061035156,Not_Canceled
INN28128,2,0,2,0,4,4,8,92.16999816894531,Not_Canceled
INN28129,1,0,1,1,0,1,5,0.0,Not_Canceled
INN28130,2,0,2,0,5,5,40,149.39999389648438,Not_Canceled
INN28131,2,0,2,1,1,2,33,64.0,Not_Canceled
INN28132,2,0,2,0,3,3,41,145.10000610351562,Not_Canceled
INN28133,2,0,2,1,5,6,2,90.94999694824219,Not_Canceled
INN28134,2,2,4,1,2,3,139,228.60000610351562,Canceled
INN28135,1,0,1,0,2,2,256,90.0,Not_Canceled
INN28136,2,0,2,2,2,4,53,72.0,Not_Canceled
INN28137,2,0,2,0,4,4,52,74.80000305175781,Not_Canceled
INN28138,1,0,1,0,3,3,166,110.0,Canceled
INN28139,2,0,2,0,3,3,22,71.5999984741211,Not_Canceled
INN28140,2,0,2,2,5,7,72,149.39999389648438,Not_Canceled
INN28141,2,0,2,0,2,2,74,109.0,Not_Canceled
INN28142,1,0,1,0,1,1,12,0.0,Not_Canceled
INN28143,1,0,1,0,2,2,25,101.0,Not_Canceled
INN28144,2,0,2,0,4,4,95,77.86000061035156,Not_Canceled
INN28145,2,1,3,1,1,2,7,134.0,Not_Canceled
INN28146,1,0,1,1,0,1,180,98.0999984741211,Not_Canceled
INN28147,2,0,2,2,3,5,265,100.30000305175781,Canceled
INN28148,2,0,2,0,4,4,135,89.25,Canceled
INN28149,2,0,2,2,5,7,14,43.43000030517578,Not_Canceled
INN28150,3,0,3,2,2,4,220,114.75,Canceled
INN28151,2,1,3,0,1,1,110,143.10000610351562,Canceled
INN28152,2,0,2,2,1,3,32,149.39999389648438,Canceled
INN28153,2,1,3,0,2,2,151,143.3800048828125,Canceled
INN28154,2,0,2,2,3,5,276,61.0,Canceled
INN28155,2,0,2,1,0,1,0,89.0,Not_Canceled
INN28156,1,0,1,2,1,3,1,96.0,Not_Canceled
INN28157,2,0,2,1,2,3,14,97.66999816894531,Canceled
INN28158,2,0,2,2,2,4,204,72.75,Not_Canceled
INN28159,2,0,2,2,4,6,26,139.0,Not_Canceled
INN28160,2,0,2,0,3,3,183,110.0,Canceled
INN28161,2,0,2,2,1,3,11,94.5,Not_Canceled
INN28162,2,0,2,0,1,1,1,0.0,Not_Canceled
INN28163,1,0,1,0,3,3,29,67.0,Not_Canceled
INN28164,1,0,1,2,5,7,153,90.45999908447266,Canceled
INN28165,2,0,2,1,0,1,19,129.0,Not_Canceled
INN28166,2,0,2,2,5,7,182,90.94999694824219,Not_Canceled
INN28167,2,0,2,0,2,2,102,101.5,Canceled
INN28168,2,0,2,1,2,3,113,105.30000305175781,Not_Canceled
INN28169,2,0,2,0,3,3,59,71.0999984741211,Not_Canceled
INN28170,2,0,2,0,1,1,69,125.0999984741211,Not_Canceled
INN28171,2,0,2,0,3,3,46,102.5999984741211,Not_Canceled
INN28172,2,0,2,2,3,5,158,90.94999694824219,Canceled
INN28173,1,0,1,0,1,1,4,65.0,Not_Canceled
INN28174,1,0,1,1,1,2,13,79.0,Not_Canceled
INN28175,3,0,3,0,1,1,51,228.60000610351562,Not_Canceled
INN28176,3,0,3,0,2,2,211,224.10000610351562,Canceled
INN28177,2,0,2,2,3,5,212,78.0,Not_Canceled
INN28178,1,0,1,1,1,2,85,98.0,Not_Canceled
INN28179,1,0,1,2,1,3,35,93.9000015258789,Canceled
INN28180,2,0,2,0,1,1,1,97.0,Not_Canceled
INN28181,2,0,2,0,3,3,111,86.9000015258789,Not_Canceled
INN28182,2,0,2,0,1,1,149,77.8499984741211,Not_Canceled
INN28183,2,0,2,0,1,1,0,106.6500015258789,Not_Canceled
INN28184,2,0,2,0,2,2,28,0.0,Not_Canceled
INN28185,2,0,2,0,4,4,296,117.0,Canceled
INN28186,2,0,2,4,5,9,62,131.50999450683594,Not_Canceled
INN28187,2,0,2,0,1,1,0,92.9800033569336,Not_Canceled
INN28188,2,0,2,0,2,2,11,120.0,Not_Canceled
INN28189,2,0,2,1,4,5,234,76.83999633789062,Not_Canceled
INN28190,2,0,2,0,2,2,49,85.0,Not_Canceled
INN28191,2,0,2,0,1,1,9,166.0,Canceled
INN28192,2,0,2,1,2,3,80,80.75,Not_Canceled
INN28193,2,0,2,0,3,3,146,85.0,Not_Canceled
INN28194,2,0,2,2,2,4,32,134.77999877929688,Not_Canceled
INN28195,1,0,1,1,1,2,15,73.1500015258789,Not_Canceled
INN28196,2,0,2,0,1,1,0,73.06999969482422,Not_Canceled
INN28197,2,0,2,0,3,3,148,114.30000305175781,Not_Canceled
INN28198,2,0,2,2,1,3,27,107.0999984741211,Canceled
INN28199,2,2,4,2,2,4,164,167.4499969482422,Canceled
INN28200,2,0,2,1,5,6,120,143.10000610351562,Canceled
INN28201,1,0,1,0,3,3,151,80.0,Not_Canceled
INN28202,2,0,2,1,3,4,52,75.0,Not_Canceled
INN28203,2,0,2,1,1,2,19,134.0,Canceled
INN28204,2,0,2,0,3,3,96,90.0,Not_Canceled
INN28205,2,0,2,1,0,1,16,164.0,Canceled
INN28206,2,0,2,2,1,3,20,93.0,Not_Canceled
INN28207,2,0,2,0,3,3,213,130.0,Canceled
INN28208,2,0,2,0,2,2,120,72.25,Not_Canceled
INN28209,2,0,2,0,3,3,34,224.6699981689453,Canceled
INN28210,2,0,2,0,3,3,160,70.66999816894531,Not_Canceled
INN28211,2,0,2,1,1,2,47,86.4000015258789,Not_Canceled
INN28212,2,0,2,0,2,2,74,109.0,Not_Canceled
INN28213,2,0,2,1,2,3,43,79.45999908447266,Not_Canceled
INN28214,2,0,2,2,1,3,9,81.0,Not_Canceled
INN28215,1,0,1,0,3,3,71,120.0,Not_Canceled
INN28216,1,0,1,1,0,1,2,89.5,Not_Canceled
INN28217,2,0,2,1,4,5,26,133.8000030517578,Not_Canceled
INN28218,2,0,2,1,2,3,124,105.30000305175781,Not_Canceled
INN28219,1,0,1,0,5,5,8,65.0,Not_Canceled
INN28220,3,0,3,0,2,2,40,228.60000610351562,Not_Canceled
INN28221,2,1,3,0,1,1,44,96.30000305175781,Not_Canceled
INN28222,1,0,1,0,2,2,30,86.4000015258789,Not_Canceled
INN28223,2,0,2,2,2,4,88,54.09000015258789,Not_Canceled
INN28224,2,0,2,2,1,3,101,90.0,Not_Canceled
INN28225,2,0,2,1,3,4,37,67.5,Not_Canceled
INN28226,1,0,1,0,1,1,65,81.9000015258789,Not_Canceled
INN28227,2,0,2,2,4,6,121,65.44999694824219,Not_Canceled
INN28228,2,0,2,2,2,4,45,79.33000183105469,Not_Canceled
INN28229,2,0,2,0,3,3,60,126.0,Not_Canceled
INN28230,2,0,2,2,1,3,15,151.0,Not_Canceled
INN28231,2,0,2,0,1,1,8,170.0,Not_Canceled
INN28232,1,0,1,0,2,2,1,85.0,Not_Canceled
INN28233,2,0,2,1,2,3,31,75.0,Not_Canceled
INN28234,1,0,1,0,1,1,45,112.5,Canceled
INN28235,2,2,4,0,2,2,7,296.0,Not_Canceled
INN28236,2,0,2,1,1,2,60,65.0,Not_Canceled
INN28237,2,0,2,2,3,5,250,100.30000305175781,Canceled
INN28238,1,0,1,2,3,5,6,80.0,Not_Canceled
INN28239,2,0,2,2,3,5,14,140.0,Not_Canceled
INN28240,2,0,2,1,3,4,114,87.66999816894531,Not_Canceled
INN28241,2,0,2,2,4,6,151,104.25,Canceled
INN28242,2,1,3,0,3,3,119,121.5,Canceled
INN28243,2,0,2,2,4,6,114,74.80000305175781,Canceled
INN28244,3,0,3,0,2,2,141,163.8000030517578,Not_Canceled
INN28245,2,0,2,1,3,4,46,149.39999389648438,Not_Canceled
INN28246,2,0,2,0,4,4,323,70.0,Canceled
INN28247,2,0,2,1,0,1,53,125.0999984741211,Canceled
INN28248,1,0,1,0,3,3,28,108.41999816894531,Not_Canceled
INN28249,2,0,2,0,2,2,102,109.0,Not_Canceled
INN28250,1,0,1,1,3,4,85,75.0,Canceled
INN28251,2,0,2,2,1,3,93,79.0,Not_Canceled
INN28252,2,0,2,1,4,5,70,135.89999389648438,Not_Canceled
INN28253,2,1,3,0,2,2,0,0.0,Not_Canceled
INN28254,2,0,2,0,2,2,2,72.0,Not_Canceled
INN28255,3,0,3,2,5,7,66,138.99000549316406,Not_Canceled
INN28256,1,0,1,0,2,2,12,130.0,Not_Canceled
INN28257,2,0,2,0,4,4,55,88.0,Not_Canceled
INN28258,2,0,2,1,4,5,118,110.80000305175781,Canceled
INN28259,2,1,3,0,2,2,8,0.0,Not_Canceled
INN28260,1,0,1,2,3,5,120,79.05000305175781,Canceled
INN28261,3,0,3,1,0,1,24,147.0,Not_Canceled
INN28262,2,0,2,2,1,3,11,95.0,Not_Canceled
INN28263,2,0,2,0,2,2,76,131.39999389648438,Not_Canceled
INN28264,2,2,4,1,2,3,200,213.60000610351562,Canceled
INN28265,3,0,3,0,2,2,119,136.0,Not_Canceled
INN28266,2,0,2,0,1,1,18,104.0,Not_Canceled
INN28267,2,0,2,0,2,2,140,96.30000305175781,Canceled
INN28268,1,0,1,1,0,1,0,92.86000061035156,Not_Canceled
INN28269,2,0,2,0,1,1,45,149.39999389648438,Not_Canceled
INN28270,2,0,2,2,1,3,117,94.5,Canceled
INN28271,2,1,3,0,2,2,20,193.0500030517578,Not_Canceled
INN28272,2,0,2,1,0,1,0,102.0,Not_Canceled
INN28273,3,0,3,0,1,1,0,177.0,Not_Canceled
INN28274,2,0,2,0,2,2,256,115.0,Canceled
INN28275,2,0,2,0,3,3,12,117.0,Not_Canceled
INN28276,2,0,2,0,4,4,4,143.3800048828125,Not_Canceled
INN28277,1,0,1,0,2,2,298,76.0,Not_Canceled
INN28278,1,0,1,0,1,1,2,110.11000061035156,Not_Canceled
INN28279,2,0,2,0,2,2,74,101.5,Not_Canceled
INN28280,2,0,2,1,2,3,338,90.66999816894531,Not_Canceled
INN28281,1,0,1,0,2,2,188,130.0,Canceled
INN28282,2,0,2,0,2,2,102,109.0,Not_Canceled
INN28283,2,0,2,1,2,3,36,109.0,Not_Canceled
INN28284,2,0,2,0,2,2,25,149.0,Not_Canceled
INN28285,1,0,1,0,3,3,1,67.0,Not_Canceled
INN28286,2,0,2,0,1,1,17,135.0,Not_Canceled
INN28287,2,0,2,1,2,3,56,107.0999984741211,Not_Canceled
INN28288,2,0,2,1,0,1,8,99.0,Canceled
INN28289,2,0,2,1,4,5,37,105.33000183105469,Not_Canceled
INN28290,2,0,2,0,3,3,39,57.279998779296875,Not_Canceled
INN28291,2,0,2,1,4,5,133,99.44999694824219,Not_Canceled
INN28292,2,0,2,1,1,2,18,148.0,Not_Canceled
INN28293,2,0,2,2,1,3,79,64.63999938964844,Not_Canceled
INN28294,2,0,2,1,1,2,301,115.0,Canceled
INN28295,2,0,2,1,4,5,83,80.75,Not_Canceled
INN28296,2,1,3,0,3,3,30,159.0,Canceled
INN28297,2,0,2,0,3,3,43,75.0,Not_Canceled
INN28298,1,0,1,2,5,7,68,92.3499984741211,Not_Canceled
INN28299,2,0,2,0,1,1,11,130.0,Canceled
INN28300,2,0,2,2,1,3,1,79.0,Not_Canceled
INN28301,2,0,2,1,3,4,100,65.95999908447266,Not_Canceled
INN28302,2,0,2,1,2,3,12,119.0,Not_Canceled
INN28303,1,0,1,0,3,3,71,120.0,Not_Canceled
INN28304,3,0,3,2,4,6,112,149.75,Not_Canceled
INN28305,2,0,2,1,5,6,20,98.4000015258789,Not_Canceled
INN28306,3,0,3,1,1,2,33,210.60000610351562,Canceled
INN28307,2,0,2,1,0,1,258,110.0,Canceled
INN28308,1,0,1,2,2,4,165,104.4000015258789,Not_Canceled
INN28309,2,0,2,0,2,2,69,105.30000305175781,Canceled
INN28310,2,0,2,1,2,3,78,100.0,Canceled
INN28311,2,2,4,1,0,1,119,264.1000061035156,Canceled
INN28312,1,0,1,0,1,1,22,65.0,Not_Canceled
INN28313,1,0,1,0,3,3,166,110.0,Canceled
INN28314,2,0,2,0,3,3,37,105.0,Not_Canceled
INN28315,3,0,3,0,2,2,15,152.0,Not_Canceled
INN28316,2,0,2,2,0,2,386,115.0,Canceled
INN28317,2,0,2,0,3,3,276,116.33000183105469,Canceled
INN28318,2,0,2,1,2,3,57,90.66999816894531,Not_Canceled
INN28319,2,0,2,1,0,1,24,0.0,Not_Canceled
INN28320,2,0,2,2,3,5,108,127.37999725341797,Not_Canceled
INN28321,2,0,2,0,1,1,1,111.0,Not_Canceled
INN28322,2,0,2,0,1,1,26,120.0,Not_Canceled
INN28323,2,0,2,0,3,3,317,106.19999694824219,Canceled
INN28324,1,0,1,0,1,1,6,88.0,Not_Canceled
INN28325,2,0,2,1,0,1,0,96.30000305175781,Not_Canceled
INN28326,2,0,2,2,2,4,115,91.12000274658203,Not_Canceled
INN28327,2,0,2,0,1,1,0,0.0,Not_Canceled
INN28328,2,1,3,1,4,5,197,137.0,Not_Canceled
INN28329,2,0,2,0,2,2,7,136.0,Not_Canceled
INN28330,2,0,2,0,4,4,100,140.0,Not_Canceled
INN28331,3,0,3,2,3,5,161,108.80000305175781,Canceled
INN28332,2,0,2,0,2,2,346,115.0,Canceled
INN28333,2,0,2,1,5,6,124,114.30000305175781,Canceled
INN28334,1,0,1,0,1,1,34,59.0,Not_Canceled
INN28335,1,0,1,0,1,1,59,80.0,Not_Canceled
INN28336,2,0,2,1,1,2,247,115.0,Canceled
INN28337,1,0,1,1,1,2,60,0.0,Not_Canceled
INN28338,2,0,2,0,2,2,273,109.0,Canceled
INN28339,1,0,1,0,2,2,14,100.0,Not_Canceled
INN28340,2,1,3,2,2,4,42,113.5999984741211,Canceled
INN28341,2,0,2,1,1,2,301,115.0,Canceled
INN28342,2,0,2,2,2,4,25,72.25,Not_Canceled
INN28343,2,0,2,0,2,2,97,96.30000305175781,Not_Canceled
INN28344,2,0,2,0,4,4,35,87.30000305175781,Canceled
INN28345,3,0,3,2,1,3,55,159.3000030517578,Not_Canceled
INN28346,2,0,2,0,1,1,5,84.0,Not_Canceled
INN28347,1,0,1,0,2,2,7,113.5999984741211,Not_Canceled
INN28348,1,0,1,2,1,3,116,79.19999694824219,Not_Canceled
INN28349,2,0,2,0,2,2,265,115.0,Canceled
INN28350,2,0,2,1,3,4,85,102.43000030517578,Canceled
INN28351,2,0,2,1,5,6,110,129.3000030517578,Not_Canceled
INN28352,2,0,2,2,3,5,44,107.5,Not_Canceled
INN28353,3,0,3,2,0,2,4,166.0,Not_Canceled
INN28354,2,0,2,0,4,4,323,112.0,Canceled
INN28355,2,0,2,0,2,2,74,109.0,Not_Canceled
INN28356,2,0,2,1,2,3,286,80.69999694824219,Canceled
INN28357,3,0,3,2,1,3,205,125.0,Canceled
INN28358,2,0,2,0,2,2,142,109.80000305175781,Canceled
INN28359,2,2,4,0,1,1,22,174.0,Not_Canceled
INN28360,2,0,2,0,3,3,86,58.0,Not_Canceled
INN28361,3,0,3,2,4,6,72,96.9000015258789,Not_Canceled
INN28362,2,0,2,2,3,5,62,76.5,Canceled
INN28363,2,0,2,1,3,4,19,64.66999816894531,Not_Canceled
INN28364,1,0,1,1,0,1,3,65.0,Canceled
INN28365,1,0,1,1,0,1,3,67.0,Not_Canceled
INN28366,2,0,2,1,2,3,17,96.08000183105469,Not_Canceled
INN28367,2,1,3,2,2,4,1,112.0,Not_Canceled
INN28368,1,0,1,1,2,3,118,110.0,Not_Canceled
INN28369,2,0,2,2,2,4,54,90.0999984741211,Not_Canceled
INN28370,2,0,2,2,2,4,4,102.0,Not_Canceled
INN28371,2,0,2,0,3,3,279,110.0,Canceled
INN28372,2,0,2,0,4,4,4,88.26000213623047,Not_Canceled
INN28373,2,0,2,0,1,1,0,147.58999633789062,Not_Canceled
INN28374,1,0,1,1,0,1,3,135.8000030517578,Not_Canceled
INN28375,1,0,1,0,1,1,0,130.0,Not_Canceled
